YEAR,MES,DIA,HORA,MINUTO,Temperatura,Humedad_Relativa,Presion_hPa
2008,10,11,23,0,27.3,94,1007.948
2008,10,12,0,0,26.8,95,1008.411
2008,10,12,1,0,26.5,95.3,1009.574
2008,10,12,2,0,26.6,96,1009.596
2008,10,12,3,0,25.9,97.7,1010.091
2008,10,12,4,0,25.7,97.2,1010.276
2008,10,12,5,0,25.7,96.4,1010.178
2008,10,12,6,0,25.1,97.6,1009.551
2008,10,12,7,0,24.7,97.9,1008.529
2008,10,12,8,0,25.1,96.8,1008.041
2008,10,12,9,0,25.4,96.3,1008.243
2008,10,12,10,0,25.4,96.9,1008.104
2008,10,12,11,0,25.8,95.9,1009.069
2008,10,12,12,0,26.1,95.5,1009.751
2008,10,12,13,0,26.5,95.1,1009.739
2008,10,12,14,0,26.9,94.3,1010.654
2008,10,12,15,0,27.1,93.8,1010.859
2008,10,12,16,0,27.4,93.4,1010.362
2008,10,12,17,0,27.5,93.6,1009.512
2008,10,12,18,0,27.7,93.9,1008.148
2008,10,12,19,0,27.2,95.1,1007.102
2008,10,12,20,0,27.2,95,1006.969
2008,10,12,21,0,27,95.3,1007.236
2008,10,12,22,0,27,95.2,1007.012
2008,10,12,23,0,26.4,96.3,1007.502
2008,10,13,0,0,25.8,97.5,1008.669
2008,10,13,1,0,26.1,96.2,1009.282
2008,10,13,2,0,26.2,96.4,1010.216
2008,10,13,3,0,26.2,96.5,1010.33
2008,10,13,4,0,26.2,96.5,1009.903
2008,10,13,5,0,26.2,96.6,1009.258
2008,10,13,6,0,25.8,97.2,1008.591
2008,10,13,7,0,25.5,97.5,1008.048
2008,10,13,8,0,24.9,97.7,1007.685
2008,10,13,9,0,24.9,97.2,1007.971
2008,10,13,10,0,26,96.2,1008.491
2008,10,13,11,0,25.6,96.7,1008.231
2008,10,13,12,0,25.5,97.1,1009.428
2008,10,13,13,0,26.2,96.4,1009.157
2008,10,13,14,0,27.2,94.7,1009.829
2008,10,13,15,0,27.8,93.6,1009.82
2008,10,13,16,0,28.4,93.3,1009.668
2008,10,13,17,0,28.2,94.1,1008.754
2008,10,13,18,0,26.6,95.7,1007.901
2008,10,13,19,0,27.1,94.5,1006.404
2008,10,13,20,0,27.4,94.1,1005.294
2008,10,13,21,0,27.3,94.5,1005.205
2008,10,13,22,0,27.7,94.2,1005.761
2008,10,13,23,0,27.4,95.2,1006.332
2008,10,14,0,0,27.2,95.1,1007.092
2008,10,14,1,0,26.7,95.9,1007.553
2008,10,14,2,0,26.2,96.2,1008.129
2008,10,14,3,0,26.5,95.9,1008.214
2008,10,14,4,0,26.4,96.8,1008.104
2008,10,14,5,0,26.2,97.2,1007.008
2008,10,14,6,0,26,97.3,1006.093
2008,10,14,7,0,26,97.5,1005.288
2008,10,14,8,0,26.1,97.1,1004.376
2008,10,14,9,0,26,97.6,1004.538
2008,10,14,10,0,25.6,97.9,1005.596
2008,10,14,11,0,25.5,98,1006.848
2008,10,14,12,0,25.8,97.1,1007.561
2008,10,14,13,0,26.1,95.8,1007.689
2008,10,14,14,0,26.2,95.7,1008.451
2008,10,14,15,0,26.5,95.8,1008.53
2008,10,14,16,0,26.5,96.3,1007.527
2008,10,14,17,0,26.7,96.1,1006.428
2008,10,14,18,0,27.1,95.6,1005.488
2008,10,14,19,0,27.6,94.8,1005.156
2008,10,14,20,0,27.4,94.9,1004.978
2008,10,14,21,0,26.7,95.8,1005.186
2008,10,14,22,0,26,96.9,1006.054
2008,10,14,23,0,25.9,96.9,1006.587
2008,10,15,0,0,26,96.8,1006.869
2008,10,15,1,0,25.8,96.4,1007.791
2008,10,15,2,0,26,96.7,1007.953
2008,10,15,3,0,26.2,96.6,1009.013
2008,10,15,4,0,26.3,96.7,1008.151
2008,10,15,5,0,26.1,96.6,1008.029
2008,10,15,6,0,25.8,97.1,1007.481
2008,10,15,7,0,25.8,96.9,1006.471
2008,10,15,8,0,25.4,97.4,1006.622
2008,10,15,9,0,25.7,96.4,1007.055
2008,10,15,10,0,25.7,97,1007.459
2008,10,15,11,0,25.9,96.8,1008.222
2008,10,15,12,0,26.1,96.4,1009.141
2008,10,15,13,0,26.3,96.2,1010.089
2008,10,15,14,0,26.5,95.3,1010.459
2008,10,15,15,0,26.9,94.8,1010.489
2008,10,15,16,0,27.2,94.7,1010.387
2008,10,15,17,0,27,95.2,1010.146
2008,10,15,18,0,26.7,96.3,1009.441
2008,10,15,19,0,26.3,95.7,1008.494
2008,10,15,20,0,26.3,95.9,1008.441
2008,10,15,21,0,26.6,95.7,1008.562
2008,10,15,22,0,27.1,94.8,1008.921
2008,10,15,23,0,27.1,94.9,1009.007
2008,10,16,0,0,27,95.3,1009.726
2008,10,16,1,0,26.9,95.5,1010.393
2008,10,16,2,0,27,95.3,1011.668
2008,10,16,3,0,26.7,95.5,1011.996
2008,10,16,4,0,26.2,96.3,1012.483
2008,10,16,5,0,25.4,97.1,1012.043
2008,10,16,6,0,25.1,96.9,1011.492
2008,10,16,7,0,25.3,96.7,1010.743
2008,10,16,8,0,25.4,96.6,1010.322
2008,10,16,9,0,25.5,96.6,1010.203
2008,10,16,10,0,25.7,96.7,1010.578
2008,10,16,11,0,25.7,96.8,1011.554
2008,10,16,12,0,25.9,96.7,1012.204
2008,10,16,13,0,26.3,96.2,1012.929
2008,10,16,14,0,26.8,95.1,1013.336
2008,10,16,15,0,27.1,94.4,1014.034
2008,10,16,16,0,26.9,95.1,1013.946
2008,10,16,17,0,25.9,96.5,1013.392
2008,10,16,18,0,25.5,96.6,1012.158
2008,10,16,19,0,25.9,96.4,1011.442
2008,10,16,20,0,26.6,95.6,1011.375
2008,10,16,21,0,26.8,95.1,1011.165
2008,10,16,22,0,26.8,95.1,1011.356
2008,10,16,23,0,26.9,95,1010.972
2008,10,17,0,0,26.9,95.1,1012.436
2008,10,17,1,0,27,95,1013.172
2008,10,17,2,0,26.8,95.2,1014.223
2008,10,17,3,0,26.6,95.3,1014.732
2008,10,17,4,0,26.3,95.8,1014.301
2008,10,17,5,0,26.6,95.4,1013.825
2008,10,17,6,0,26.7,95.1,1012.792
2008,10,17,7,0,26.8,95,1012.138
2008,10,17,8,0,26.9,94.9,1011.88
2008,10,17,9,0,26.9,94.8,1012.034
2008,10,17,10,0,26.9,95,1012.331
2008,10,17,11,0,27,94.7,1012.794
2008,10,17,12,0,27.1,94.7,1013.25
2008,10,17,13,0,27.2,94.6,1013.621
2008,10,17,14,0,27.4,94.4,1014.268
2008,10,17,15,0,27.4,94.3,1014.431
2008,10,17,16,0,27.4,94.4,1014.012
2008,10,17,17,0,27.4,94.5,1013.307
2008,10,17,18,0,27.6,94.1,1012.198
2008,10,17,19,0,27.7,94.1,1011.116
2008,10,17,20,0,27.7,94.3,1010.571
2008,10,17,21,0,27.8,94.1,1010.704
2008,10,17,22,0,27.6,94.1,1010.623
2008,10,17,23,0,27.7,94.4,1011.149
2008,10,18,0,0,27.6,94.5,1012.129
2008,10,18,1,0,26.1,97.1,1012.682
2008,10,18,2,0,27,95.2,1013.378
2008,10,18,3,0,27.4,94.6,1013.073
2008,10,18,4,0,26.9,95.7,1012.671
2008,10,18,5,0,26.1,96.8,1012.819
2008,10,18,6,0,26.5,96.3,1012.08
2008,10,18,7,0,27,95.5,1010.959
2008,10,18,8,0,27.3,95,1010.515
2008,10,18,9,0,27.5,94.7,1010.585
2008,10,18,10,0,27,95.9,1010.731
2008,10,18,11,0,27.5,95.1,1010.988
2008,10,18,12,0,28,94.4,1011.599
2008,10,18,13,0,28.2,94.2,1012.042
2008,10,18,14,0,28.1,94.7,1012.879
2008,10,18,15,0,28.2,94.8,1013.148
2008,10,18,16,0,28.3,94.7,1012.551
2008,10,18,17,0,28.3,94.8,1011.638
2008,10,18,18,0,28.2,94.6,1010.895
2008,10,18,19,0,28.3,94.9,1009.853
2008,10,18,20,0,28.5,95.1,1009.231
2008,10,18,21,0,28.4,95.3,1009.392
2008,10,18,22,0,28.3,95.2,1009.332
2008,10,18,23,0,28.3,95.3,1009.679
2008,10,19,0,0,28.4,95.1,1010.226
2008,10,19,1,0,28.3,95.1,1011.214
2008,10,19,2,0,28.4,95,1011.727
2008,10,19,3,0,28.3,95.2,1011.522
2008,10,19,4,0,28.2,95.5,1011.318
2008,10,19,5,0,28.1,95.6,1010.917
2008,10,19,6,0,28,95.7,1010.553
2008,10,19,7,0,27.9,95.8,1009.761
2008,10,19,8,0,27.9,95.8,1009.408
2008,10,19,9,0,27.8,95.9,1009.312
2008,10,19,10,0,27.9,95.8,1009.738
2008,10,19,11,0,27.9,95.8,1010.448
2008,10,19,12,0,28,95.6,1011.459
2008,10,19,13,0,28,95.6,1011.962
2008,10,19,14,0,28.1,95.5,1012.342
2008,10,19,15,0,28.2,95.6,1012.354
2008,10,19,16,0,28.2,95.6,1011.527
2008,10,19,17,0,28.3,95.7,1010.962
2008,10,19,18,0,28.3,95.7,1010.328
2008,10,19,19,0,28.1,95.9,1009.307
2008,10,19,20,0,28.1,96.1,1008.944
2008,10,19,21,0,28,96.2,1008.684
2008,10,19,22,0,28.2,95.8,1009.025
2008,10,19,23,0,28.1,96,1009.605
2008,10,20,0,0,28.1,96,1010.369
2008,10,20,1,0,28.1,96.1,1011.524
2008,10,20,2,0,28,96,1012.009
2008,10,20,3,0,28,96,1012.096
2008,10,20,4,0,27.8,96.2,1012.141
2008,10,20,5,0,27.3,97.2,1011.935
2008,10,20,6,0,26.8,97.6,1011.306
2008,10,20,7,0,27.1,96.7,1010.876
2008,10,20,8,0,26.8,97.1,1010.766
2008,10,20,9,0,26.9,96.5,1011.269
2008,10,20,10,0,26,96.2,1011.819
2008,10,20,11,0,25.7,97.6,1012.11
2008,10,20,12,0,25.9,97.7,1013.098
2008,10,20,13,0,26.4,96.3,1013.706
2008,10,20,14,0,27,95.5,1014.124
2008,10,20,15,0,27.5,95.1,1013.532
2008,10,20,16,0,27.6,95.6,1012.811
2008,10,20,17,0,27.8,95.1,1012.215
2008,10,20,18,0,28,95,1011.277
2008,10,20,19,0,28.1,94.8,1010.491
2008,10,20,20,0,28,95,1009.626
2008,10,20,21,0,28.2,94.8,1009.6
2008,10,20,22,0,27.9,95.3,1010.037
2008,10,20,23,0,27.9,95.7,1010.041
2008,10,21,0,0,27.7,96.1,1010.479
2008,10,21,1,0,27.4,96.5,1011.436
2008,10,21,2,0,27.2,96.4,1011.637
2008,10,21,3,0,27.2,96.3,1011.807
2008,10,21,4,0,27.2,96.2,1011.685
2008,10,21,5,0,27.1,96.7,1012.047
2008,10,21,6,0,26.6,97.9,1011.358
2008,10,21,7,0,26.6,97.8,1010.795
2008,10,21,8,0,26.7,97.5,1010.585
2008,10,21,9,0,27,97.1,1010.635
2008,10,21,10,0,26.7,96,1010.456
2008,10,21,11,0,26.9,96,1011.088
2008,10,21,12,0,27,95.7,1011.895
2008,10,21,13,0,27.3,95.5,1011.897
2008,10,21,14,0,27.5,95.7,1012.369
2008,10,21,15,0,27.7,95.3,1012.972
2008,10,21,16,0,27.9,94.9,1012.189
2008,10,21,17,0,28,94.7,1011.416
2008,10,21,18,0,27.9,94.8,1010.194
2008,10,21,19,0,27.9,94.9,1009.239
2008,10,21,20,0,27.8,95.8,1008.792
2008,10,21,21,0,27.7,96.2,1008.833
2008,10,21,22,0,27.8,95.9,1008.827
2008,10,21,23,0,27.7,96.1,1009.646
2008,10,22,0,0,27.8,96,1009.995
2008,10,22,1,0,27.5,96.7,1011.029
2008,10,22,2,0,27.2,97,1011.399
2008,10,22,3,0,27,97.4,1011.461
2008,10,22,4,0,27.2,97.1,1011.221
2008,10,22,5,0,27.3,96.9,1010.757
2008,10,22,6,0,27,97.4,1010.084
2008,10,22,7,0,27,97.1,1009.261
2008,10,22,8,0,27,96.9,1009.213
2008,10,22,9,0,26.8,97.6,1009.868
2008,10,22,10,0,26.9,97.8,1010.03
2008,10,22,11,0,26.6,98.2,1010.436
2008,10,22,12,0,26.5,98.1,1011.429
2008,10,22,13,0,26.7,97.7,1011.802
2008,10,22,14,0,27,96.9,1012.427
2008,10,22,15,0,27.2,96.4,1012.439
2008,10,22,16,0,27.5,96,1012.006
2008,10,22,17,0,27.6,95.7,1011.261
2008,10,22,18,0,27.6,95.7,1010.033
2008,10,22,19,0,27.4,96.2,1009
2008,10,22,20,0,27.2,96.6,1008.748
2008,10,22,21,0,27.3,96.5,1008.711
2008,10,22,22,0,27.5,95.9,1008.647
2008,10,22,23,0,27.7,95.5,1009.024
2008,10,23,0,0,27.7,95.6,1009.767
2008,10,23,1,0,27.7,95.6,1010.837
2008,10,23,2,0,27.7,95.6,1011.025
2008,10,23,3,0,27.6,95.8,1011.034
2008,10,23,4,0,27.6,95.9,1010.791
2008,10,23,5,0,27.4,96.2,1010.533
2008,10,23,6,0,27.2,96.4,1009.839
2008,10,23,7,0,26.9,97.2,1009.291
2008,10,23,8,0,26.4,97.9,1009.046
2008,10,23,9,0,26.1,98.2,1009.811
2008,10,23,10,0,26.4,97.5,1009.867
2008,10,23,11,0,26.7,96.9,1010.413
2008,10,23,12,0,27.1,95.8,1011.088
2008,10,23,13,0,27.4,95.3,1011.724
2008,10,23,14,0,27.6,95.1,1012.309
2008,10,23,15,0,27.8,94.9,1012.306
2008,10,23,16,0,27.9,94.7,1011.848
2008,10,23,17,0,27.9,94.8,1011.051
2008,10,23,18,0,27.8,95,1010.178
2008,10,23,19,0,27.7,95.4,1009.452
2008,10,23,20,0,27.6,95.7,1009.142
2008,10,23,21,0,27.6,95.6,1009.042
2008,10,23,22,0,27.7,95.8,1008.927
2008,10,23,23,0,27.7,95.7,1009.41
2008,10,24,0,0,27.7,95.7,1009.81
2008,10,24,1,0,27.7,95.7,1010.697
2008,10,24,2,0,27.8,95.7,1011.666
2008,10,24,3,0,27.6,96,1011.819
2008,10,24,4,0,27.4,96.4,1011.654
2008,10,24,5,0,27,96.9,1011.051
2008,10,24,6,0,26.7,97.4,1010.624
2008,10,24,7,0,26.5,97.4,1010.045
2008,10,24,8,0,26.5,97.5,1010.041
2008,10,24,9,0,26.3,97.7,1010.392
2008,10,24,10,0,26.5,97.4,1010.574
2008,10,24,11,0,26.6,97.1,1011.246
2008,10,24,12,0,26.7,96.8,1011.973
2008,10,24,13,0,26.9,96.5,1012.361
2008,10,24,14,0,27,96.2,1013.254
2008,10,24,15,0,27.1,95.9,1013.238
2008,10,24,16,0,27.2,95.8,1012.362
2008,10,24,17,0,27.1,95.8,1011.305
2008,10,24,18,0,27.2,95.5,1010.213
2008,10,24,19,0,27.3,95.5,1009.577
2008,10,24,20,0,27.2,95.6,1008.879
2008,10,24,21,0,27.3,95.6,1008.871
2008,10,24,22,0,27.6,95.3,1009.279
2008,10,24,23,0,27.7,95.1,1009.496
2008,10,25,0,0,27.7,95.1,1010.074
2008,10,25,1,0,27.7,95,1011.281
2008,10,25,2,0,27.7,94.9,1012.238
2008,10,25,3,0,27.6,95.2,1012.448
2008,10,25,4,0,27.3,95.9,1012.114
2008,10,25,5,0,26.8,96.6,1011.768
2008,10,25,6,0,26.2,97.3,1011.18
2008,10,25,7,0,26.2,97.3,1010.396
2008,10,25,8,0,26.3,97,1010.202
2008,10,25,9,0,26.3,96.8,1010.79
2008,10,25,10,0,26.2,97,1010.653
2008,10,25,11,0,26.2,96.9,1011.146
2008,10,25,12,0,26.1,96.8,1012.219
2008,10,25,13,0,26.2,96.3,1013.3
2008,10,25,14,0,26.4,96.3,1013.906
2008,10,25,15,0,26.4,96.5,1013.989
2008,10,25,16,0,26.6,96.3,1013.156
2008,10,25,17,0,26.9,95.6,1012.178
2008,10,25,18,0,27.1,95.2,1010.954
2008,10,25,19,0,27.2,95,1010.303
2008,10,25,20,0,27.2,95.2,1009.532
2008,10,25,21,0,27.2,95.3,1009.703
2008,10,25,22,0,27.1,95.9,1010.025
2008,10,25,23,0,27.1,95.7,1010.541
2008,10,26,0,0,27.1,95.6,1011.168
2008,10,26,1,0,27.2,95.6,1011.95
2008,10,26,2,0,27.2,95.8,1012.298
2008,10,26,3,0,27.2,95.7,1012.318
2008,10,26,4,0,27.2,96,1012.001
2008,10,26,5,0,26.8,96.4,1011.608
2008,10,26,6,0,26.1,97.1,1010.913
2008,10,26,7,0,25.6,97.4,1010.49
2008,10,26,8,0,25.6,97.3,1010.619
2008,10,26,9,0,26,96.8,1010.634
2008,10,26,10,0,26.4,96.8,1010.906
2008,10,26,11,0,26.5,96.4,1011.623
2008,10,26,12,0,26.6,96.4,1012.34
2008,10,26,13,0,26.7,96.2,1013.226
2008,10,26,14,0,26.7,96.2,1013.722
2008,10,26,15,0,26.8,96,1013.698
2008,10,26,16,0,27,95.5,1012.779
2008,10,26,17,0,27.1,95.3,1011.748
2008,10,26,18,0,27.3,95.1,1010.505
2008,10,26,19,0,27.2,95.4,1009.459
2008,10,26,20,0,27.2,95.6,1008.809
2008,10,26,21,0,27.1,95.8,1008.488
2008,10,26,22,0,27.3,95.7,1008.929
2008,10,26,23,0,27.3,95.9,1008.728
2008,10,27,0,0,27.3,95.6,1010.128
2008,10,27,1,0,27.3,95.6,1010.948
2008,10,27,2,0,27.3,95.6,1012.094
2008,10,27,3,0,27.2,95.8,1012.349
2008,10,27,4,0,27.2,96,1012.111
2008,10,27,5,0,26.9,96.5,1011.804
2008,10,27,6,0,26.5,96.9,1010.809
2008,10,27,7,0,26.4,96.8,1010.547
2008,10,27,8,0,26.4,97,1010.516
2008,10,27,9,0,26.3,97.4,1010.739
2008,10,27,10,0,26.4,96.6,1011.134
2008,10,27,11,0,26.3,96.8,1011.882
2008,10,27,12,0,26.2,97,1013.074
2008,10,27,13,0,26.1,97.2,1013.479
2008,10,27,14,0,26.4,96.8,1013.972
2008,10,27,15,0,26.8,96,1013.726
2008,10,27,16,0,27,95.6,1013.142
2008,10,27,17,0,27.2,95.4,1012.452
2008,10,27,18,0,27.1,95.6,1011.162
2008,10,27,19,0,27.1,95.8,1010.138
2008,10,27,20,0,27,96,1009.357
2008,10,27,21,0,27,96.1,1009.471
2008,10,27,22,0,27.4,95.6,1009.265
2008,10,27,23,0,27.4,95.8,1009.729
2008,10,28,0,0,27.5,95.7,1010.416
2008,10,28,1,0,27.5,95.6,1011.442
2008,10,28,2,0,27.6,95.6,1012.052
2008,10,28,3,0,27.5,95.7,1012.482
2008,10,28,4,0,27.4,95.9,1012.298
2008,10,28,5,0,26.7,96.9,1011.914
2008,10,28,6,0,26.6,96.4,1011.307
2008,10,28,7,0,26.5,96.4,1010.793
2008,10,28,8,0,26.2,96.9,1010.722
2008,10,28,9,0,25.8,97.8,1010.622
2008,10,28,10,0,26,97.5,1010.916
2008,10,28,11,0,26,97.7,1011.665
2008,10,28,12,0,25.9,97.8,1012.681
2008,10,28,13,0,25.9,97.7,1013.461
2008,10,28,14,0,25.8,97.7,1014.02
2008,10,28,15,0,25.9,97.4,1014.192
2008,10,28,16,0,26.4,96.5,1013.517
2008,10,28,17,0,26.6,96.2,1012.468
2008,10,28,18,0,26.7,96.2,1010.659
2008,10,28,19,0,26.9,96.1,1010.169
2008,10,28,20,0,27,95.8,1009.463
2008,10,28,21,0,27.1,95.7,1009.283
2008,10,28,22,0,27.4,95.4,1009.333
2008,10,28,23,0,27.6,95.2,1010.171
2008,10,29,0,0,27.7,95.1,1011.049
2008,10,29,1,0,27.6,95.2,1011.93
2008,10,29,2,0,27.7,95.3,1012.53
2008,10,29,3,0,27.6,95.4,1013.003
2008,10,29,4,0,27.6,95.5,1013.068
2008,10,29,5,0,27.3,96,1012.551
2008,10,29,6,0,27,96.7,1011.922
2008,10,29,7,0,25.9,97.8,1011.177
2008,10,29,8,0,25.8,97.8,1011.066
2008,10,29,9,0,25.9,97.5,1011.109
2008,10,29,10,0,26.3,96.7,1010.999
2008,10,29,11,0,25.8,97.4,1011.483
2008,10,29,12,0,25.9,97.6,1012.489
2008,10,29,13,0,25.8,97.9,1013.546
2008,10,29,14,0,25.9,97.7,1014.042
2008,10,29,15,0,26.2,97,1013.691
2008,10,29,16,0,26.7,95.9,1013.075
2008,10,29,17,0,26.9,95.7,1011.979
2008,10,29,18,0,27.2,95.3,1010.822
2008,10,29,19,0,27.3,95.3,1009.917
2008,10,29,20,0,27.2,95.8,1009.415
2008,10,29,21,0,27.3,95.5,1009.839
2008,10,29,22,0,27.4,95.5,1009.781
2008,10,29,23,0,27.5,95.5,1010.382
2008,10,30,0,0,27.3,95.9,1010.879
2008,10,30,1,0,27.4,95.8,1011.634
2008,10,30,2,0,27.1,96.3,1012.3
2008,10,30,3,0,26.5,97.1,1012.572
2008,10,30,4,0,26.1,97.9,1012.606
2008,10,30,5,0,25.9,98.3,1012.351
2008,10,30,6,0,25.9,98.4,1011.726
2008,10,30,7,0,25.7,98.4,1011.259
2008,10,30,8,0,25.6,98.5,1011.188
2008,10,30,9,0,25.4,98.3,1011.364
2008,10,30,10,0,26,96.9,1011.656
2008,10,30,11,0,26.5,96.1,1012.36
2008,10,30,12,0,26.8,95.7,1013.146
2008,10,30,13,0,27.2,95.1,1013.402
2008,10,30,14,0,27.1,95.4,1013.959
2008,10,30,15,0,27,95.8,1014.073
2008,10,30,16,0,27.1,96,1013.508
2008,10,30,17,0,27.2,95.8,1012.589
2008,10,30,18,0,27.3,95.8,1011.574
2008,10,30,19,0,27.3,95.7,1010.893
2008,10,30,20,0,27.3,95.7,1010.362
2008,10,30,21,0,27.5,95.5,1010.253
2008,10,30,22,0,27.5,96,1010.06
2008,10,30,23,0,27.5,95.9,1010.391
2008,10,31,0,0,27.6,95.7,1011.533
2008,10,31,1,0,27.7,95.6,1012.096
2008,10,31,2,0,27.7,95.5,1012.653
2008,10,31,3,0,27.1,96.7,1013.099
2008,10,31,4,0,26.5,97.7,1012.729
2008,10,31,5,0,26.3,98.2,1012.639
2008,10,31,6,0,26,98.6,1011.861
2008,10,31,7,0,25.8,98.8,1011.165
2008,10,31,8,0,25.5,98.9,1011.447
2008,10,31,9,0,25.5,98.6,1012.004
2008,10,31,10,0,25.5,98.1,1011.978
2008,10,31,11,0,25.2,98.1,1011.82
2008,10,31,12,0,26,96.2,1012.726
2008,10,31,13,0,26.3,96,1013.572
2008,10,31,14,0,26.4,95.7,1014.018
2008,10,31,15,0,26.7,95.4,1013.919
2008,10,31,16,0,26.6,95.8,1013.158
2008,10,31,17,0,26.7,95.8,1012.079
2008,10,31,18,0,26.8,95.9,1010.873
2008,10,31,19,0,26.9,95.7,1010.016
2008,10,31,20,0,27,95.6,1009.18
2008,10,31,21,0,27.1,95.4,1008.983
2008,10,31,22,0,27.6,95.4,1009.42
2008,10,31,23,0,27.5,95.4,1009.057
2008,11,1,0,0,27.4,95.7,1010.024
2008,11,1,1,0,27.2,96.3,1011.065
2008,11,1,2,0,26.5,97.7,1011.825
2008,11,1,3,0,26.3,98,1012.004
2008,11,1,4,0,26.3,97.6,1011.611
2008,11,1,5,0,26.2,97.5,1011.316
2008,11,1,6,0,25.8,97.9,1010.567
2008,11,1,7,0,25.8,98,1010.268
2008,11,1,8,0,26,97.3,1009.725
2008,11,1,9,0,26.4,96.4,1009.918
2008,11,1,10,0,26.6,96.1,1010.001
2008,11,1,11,0,26.8,95.8,1010.425
2008,11,1,12,0,27,95.5,1011.081
2008,11,1,13,0,27,95.4,1011.516
2008,11,1,14,0,27.1,95.5,1011.994
2008,11,1,15,0,27.1,95.7,1012.053
2008,11,1,16,0,27.3,95.5,1011.506
2008,11,1,17,0,27.3,95.4,1010.876
2008,11,1,18,0,27.1,95.6,1009.76
2008,11,1,19,0,27.1,95.6,1009.008
2008,11,1,20,0,27.2,95.3,1008.302
2008,11,1,21,0,27.1,95.2,1008.012
2008,11,1,22,0,27.4,95,1008.399
2008,11,1,23,0,27.3,95,1008.732
2008,11,2,0,0,27.4,94.9,1009.582
2008,11,2,1,0,27.4,95,1010.314
2008,11,2,2,0,27.3,95.2,1011.092
2008,11,2,3,0,27.2,95.3,1011.544
2008,11,2,4,0,27,95.5,1011.463
2008,11,2,5,0,26.5,96.5,1010.757
2008,11,2,6,0,25.9,97.3,1010.201
2008,11,2,7,0,25.7,97.6,1010.016
2008,11,2,8,0,25.6,97.6,1009.96
2008,11,2,9,0,25.7,97.5,1009.909
2008,11,2,10,0,26.1,96.4,1009.872
2008,11,2,11,0,26.4,95.9,1010.511
2008,11,2,12,0,26.6,95.7,1011.783
2008,11,2,13,0,26,96.7,1012.492
2008,11,2,14,0,25.3,97.6,1013.204
2008,11,2,15,0,25.4,97.2,1012.757
2008,11,2,16,0,26.2,96.1,1012.131
2008,11,2,17,0,26.6,95.5,1010.871
2008,11,2,18,0,27,95.1,1010.004
2008,11,2,19,0,26.9,95.4,1009.119
2008,11,2,20,0,27,95.2,1008.996
2008,11,2,21,0,27,95.4,1008.472
2008,11,2,22,0,27,96,1008.842
2008,11,2,23,0,27,95.9,1009.842
2008,11,3,0,0,26.5,96.3,1010.531
2008,11,3,1,0,25.9,97.1,1011.651
2008,11,3,2,0,26.2,96.9,1011.857
2008,11,3,3,0,26.4,96.7,1012.211
2008,11,3,4,0,26.3,97,1012.327
2008,11,3,5,0,26.2,97.4,1012.204
2008,11,3,6,0,26,97.6,1011.424
2008,11,3,7,0,26.1,97.3,1010.641
2008,11,3,8,0,26.1,97.3,1010.509
2008,11,3,9,0,26,97.5,1011.047
2008,11,3,10,0,25.3,98.3,1011.135
2008,11,3,11,0,25.3,98.3,1011.806
2008,11,3,12,0,25.5,98.2,1012.453
2008,11,3,13,0,25.6,98,1013.274
2008,11,3,14,0,25.7,97.8,1013.486
2008,11,3,15,0,25.8,97.5,1013.954
2008,11,3,16,0,26.4,96.4,1013.016
2008,11,3,17,0,26.6,96.1,1012.002
2008,11,3,18,0,26.9,95.8,1010.984
2008,11,3,19,0,27,95.9,1009.956
2008,11,3,20,0,27.2,95.5,1009.506
2008,11,3,21,0,27.3,95.3,1009.247
2008,11,3,22,0,27.6,94.9,1008.946
2008,11,3,23,0,27.6,95.2,1009.656
2008,11,4,0,0,27.7,95,1010.094
2008,11,4,1,0,27.7,95,1010.85
2008,11,4,2,0,27.7,95.1,1011.351
2008,11,4,3,0,27.8,94.9,1011.482
2008,11,4,4,0,27.8,95,1011.493
2008,11,4,5,0,27.8,95.1,1010.934
2008,11,4,6,0,27.5,95.5,1010.511
2008,11,4,7,0,27.4,95.8,1009.916
2008,11,4,8,0,27.2,96.1,1009.594
2008,11,4,9,0,27.1,96.3,1010.003
2008,11,4,10,0,26.3,96.7,1010.046
2008,11,4,11,0,26.5,96.6,1010.569
2008,11,4,12,0,26.8,96.2,1011.132
2008,11,4,13,0,27.2,95.7,1011.665
2008,11,4,14,0,27.2,95.4,1012.183
2008,11,4,15,0,27.5,95.2,1012.672
2008,11,4,16,0,27.5,95.8,1011.638
2008,11,4,17,0,27.5,95.9,1010.849
2008,11,4,18,0,27.6,95.9,1009.718
2008,11,4,19,0,27.6,96.1,1008.808
2008,11,4,20,0,27.6,96.3,1007.758
2008,11,4,21,0,27.5,96.6,1007.626
2008,11,4,22,0,27.5,96.7,1008.311
2008,11,4,23,0,27.4,96.7,1008.941
2008,11,5,0,0,27.6,96.3,1009.222
2008,11,5,1,0,27.7,96.1,1010.175
2008,11,5,2,0,27.5,96.4,1010.654
2008,11,5,3,0,27.6,96.3,1010.78
2008,11,5,4,0,27.6,96.2,1010.552
2008,11,5,5,0,27.5,96.1,1010.314
2008,11,5,6,0,27.5,96.3,1009.85
2008,11,5,7,0,27.2,97.2,1009.464
2008,11,5,8,0,26.8,97.7,1009.418
2008,11,5,9,0,26.9,97.5,1009.443
2008,11,5,10,0,26.9,97,1010.035
2008,11,5,11,0,26.9,97,1010.519
2008,11,5,12,0,26.9,96.9,1010.995
2008,11,5,13,0,27,96.7,1011.755
